%# iteration evaluations sigma void fitness_of_recent_best x_of_recent_best(1...dimension) (randomSeed=1539328524313, Fri Oct 12 15:15:24 HKT 2018)

1 8 0.4284786489940401 0 0.2 0.7036947092281267 0.14356847996363553 0.9687521280089745 0.21574238613365504 0.6844075504640451 
2 16 0.34391469536894376 0 -0.6 0.6847069555328897 0.1461617299993899 0.6030232323774654 0.12268339850575499 0.4505179527227732 
3 24 0.31171402079408517 0 -0.6 0.9189263283387705 0.13729048592675175 0.8985125518122271 0.11541044052207519 0.5375827039503026 
4 32 0.24579624622345161 0 -1.0 0.8741061611826407 0.4279016023361011 0.9350978973300366 0.4037426423250823 0.662919512904965 
5 40 0.23537892341706637 0 -1.0 0.9718015642014148 0.4904636861573742 0.8463934608806234 0.17688800972624877 0.49626604387447787 
6 48 0.24272536005375112 0 -0.6 0.5564689966557985 0.6399055125969983 0.8459339784295363 0.04524465435850103 0.4745484859610941 
7 56 0.2098333053338591 0 -0.6 0.5578783308698022 0.4034235416413627 0.7210259890325458 0.31974830862066117 0.4572818413918149 
8 64 0.19073478405040115 0 -0.6 0.5161357521945227 0.6091664899484273 0.7989085579025711 0.15094413849059002 0.638273052232315 
9 72 0.16820871905021914 0 -0.6 0.6880903187185372 0.4731810966320952 0.5745921940624085 0.12042906563842981 0.6015382416252465 
10 80 0.1628473043246991 0 -0.6 0.5837307783066885 0.32397462200794513 0.7046112285603713 0.34070182427221574 0.6579917198634675 
11 88 0.1503791529546765 0 -1.0 0.5255780650003987 0.33726997723470037 0.6386210592425426 0.17655728475393562 0.5815581444830146 
12 96 0.15318846036197378 0 -1.0 0.6774593102376586 0.23702537519603184 0.6080321576063614 0.3753901982571969 0.5272624904531356 
13 104 0.14655275896194145 0 -0.2 0.548223959255326 0.13564137290011846 0.6251531694008697 0.21269280273416585 0.5850182416196935 
14 112 0.13185766720586922 0 -1.0 0.5836929003338605 0.2927527199653609 0.6485067167312877 0.2716597894355377 0.46042555190799034 
15 120 0.12956794548346043 0 -1.0 0.6755994829721036 0.08712867689717269 0.6720254194950435 0.2211849487089076 0.49017568860694716 
16 128 0.12689833472950895 0 -1.0 0.7446755353546487 0.021001613317573997 0.8413558126722017 0.1470246737884469 0.5910619353219921 
17 136 0.12991442971376463 0 -1.0 0.7888147335780511 0.028734520466152783 0.852221735478461 0.28262799525236515 0.5337076784007557 
18 144 0.12343984566638318 0 -1.0 0.6480530311770147 0.21687237486863553 0.8007334221179297 0.30161631273468975 0.49392584749945356 
19 152 0.12664390910889026 0 -0.6 0.5768067473731204 0.03008976557165438 0.9437011030064132 0.25538473268381134 0.4307992746146696 
20 160 0.10964636996517496 0 -0.6 0.6766460081652049 0.08912127454358476 0.8458913985939612 0.25719253497179695 0.47459392870047723 
21 168 0.10918467387585357 0 -1.0 0.5356331266837854 0.06384641597553647 0.7758019471104094 0.26306243039537525 0.5064749952392341 
22 176 0.10959339931324268 0 -1.0 0.6416279073408191 0.07254727546183669 0.9738812793905312 0.2262607939463513 0.34684613740202097 
23 184 0.13663618344360975 0 -1.0 0.8758021734455053 0.023448283171480927 0.9299172699863698 0.1433778408193845 0.41184795657366347 
24 192 0.2437645076496855 0 -1.0 0.8145521639755943 0.21767623236916558 0.7840946246261239 0.28965766765518475 0.34454160101523 
25 200 0.25750839088436994 0 -1.0 0.7596691834683421 0.12307298964582783 0.8759835471256286 0.13284891470119056 0.25029737107777916 
26 208 0.24325635655804595 0 -0.6 0.5783937260889542 0.05860820641573218 0.6899847140533943 0.17552392810819373 0.32841454091747313 
27 216 0.22929146310859855 0 -1.0 0.4064702363841728 0.17311083125855814 0.638763781141889 0.17163076441524022 0.23602801324251235 
28 224 0.23158260973991926 0 -0.2 0.8295190046781766 0.38093462503989417 0.6195677173230643 0.050836102637465186 0.4142498750168004 
29 232 0.2225195146643063 0 -0.6 0.6885522708167545 0.3357522484177329 0.7649570009248857 0.18039542346098325 0.6322685017618643 
30 240 0.20197041504876795 0 -1.0 0.5253522994960367 0.4030433431453329 0.7019778648715463 0.1462460833172601 0.5988749224508033 
31 248 0.20015369958076393 0 -1.0 0.8923417541715626 0.19743155003991286 0.7932826415661828 0.20229451542275523 0.6460179773653334 
32 256 0.16720489726602372 0 -0.6 0.6876703562806452 0.5331379781678705 0.6379875599943258 0.29030531533710385 0.5788851222487398 
33 264 0.16831653501816568 0 -1.0 0.8455752516165848 0.20372802830737918 0.619072657447661 0.29876409073357996 0.34526264611919244 
34 272 0.1814204240593265 0 -0.6 0.6692612360901371 0.4244121835157974 0.5939949511298162 0.27051239731232146 0.27142955802737656 
35 280 0.18089809263886888 0 -1.0 0.8001669343478737 0.17759825908790283 0.9464132592691743 0.19979301201539673 0.18086234093148768 
36 288 0.1537128989828324 0 -1.0 0.7259113159572146 0.24739820856256453 0.541821863650574 0.26306986383133774 0.28185487926429337 
